DOCK10|48.333333333333336
RPL21|154.6123595505618
CHI3L1|41.22222222222222
PLPP1|5.75
SPTBN1|56.80952380952381
NCOA1|36.48
FBXO11|25.88888888888889
FADS1|31.5
ARHGAP22|23.666666666666668
RPL23A|143.33165829145727
PAN3|42.5
RPS19|152.2972972972973
FOS|54.161764705882355
LHFPL2|5.0
LRP4|48.0
DRAM2|8.5
SMURF1|56.0
FBXL16|44.25
BNIP3|65.81481481481481
ICE1|24.5
CNP|65.28571428571429
GNAQ|42.513513513513516
SNRPN|46.35294117647059
SELENOP|161.6153846153846
RPL17-C18orf32|155.30769230769232
MRVI1|33.166666666666664
NKAIN2|14.666666666666666
ADCY8|47.3125
CXorf66|158.9506172839506
RPL35|153.0934065934066
RIT2|49.63636363636363
NR3C2|56.23529411764706
PTPRJ|27.5
GRIA2|46.183673469387756
RPL6|149.92146596858638
PKD2|19.8
RAP1A|38.4
RAD51B|68.9
RPL8|142.52657004830917
ELMO1|37.888888888888886
MARCHF1|12.75
RASSF8|20.666666666666668
FOXP1|20.933333333333334
JAZF1|21.545454545454547
ENO2|125.94202898550725
GALNT2|18.75
RALGDS|31.272727272727273
ATP2C1|85.28571428571429
HMGN1|159.45751633986927
DENND1A|22.833333333333332
CYP4V2|2.0
PARP8|162.66363636363636
RABEP1|31.428571428571427
LCORL|18.333333333333332
H3BNC9_HUMAN|160.40645161290323
NIPBL|26.95
NDUFS5|83.76315789473684
CHN2|43.142857142857146
ERO1B|40.6
PLEKHB1|5.333333333333333
RUBCN|27.1
WDFY4|12.5
LRATD1|81.0
LYN|62.729166666666664
ATP6V1G2|10.5
DST|42.54545454545455
GADD45B|34.166666666666664
ACAP3|6.5
RSAD1|154.58895705521473
KLF9|50.666666666666664
BLOC1S6|25.4
NGRN|21.333333333333332
PELO|177.1264367816092
DLGAP1|31.0
KCNQ3|153.7295081967213
TUBA1A|77.65217391304348
RPLP2|156.21764705882353
GAP43|48.90243902439025
CFAP97|8.75
LUC7L3|35.96969696969697
RPL22|159.82738095238096
HS6ST3|7.0
CYTH3|64.6
DYM|6.333333333333333
APPL2|4.0
SLC39A11|2.5
ERBB4|61.06382978723404
RPL26L1|154.71428571428572
KCNB2|167.42592592592592
RPS24|155.87005649717514
KIT|54.92
KDM6A|122.20224719101124
ADAR|50.529411764705884
RBM26|14.25
SLC26A3|37.55555555555556
PLPP3|15.833333333333334
TRIO|45.8
MATR3|79.08571428571429
SRSF1|83.17241379310344
FMNL3|40.111111111111114
PPP1R9B|54.57142857142857
GAGE2E|171.13533834586465
FGF12|49.666666666666664
HLA-E|63.45454545454545
CPLX1|32.05555555555556
SKP1|66.12244897959184
CREBZF|24.0
CNTNAP2|27.314285714285713
RPL27|154.56593406593407
MBP|51.21621621621622
GDI1|27.555555555555557
RPS4Y1|163.01273885350318
DOCK8|24.125
GAGE1|172.02307692307693
WWP1|77.70588235294117
GRIP1|33.72727272727273
HSP90AB1|93.38323353293413
PRKN|66.36363636363636
NSMCE2|13.125
USP39|44.833333333333336
CCND2|69.04761904761905
ZMYND11|27.428571428571427
ACTG1|69.36666666666666
RPL13A|144.5320197044335
RDH11|3.5
DAB1|25.5
RBM25|41.54545454545455
SF1|53.294117647058826
TSPYL4|6.333333333333333
IL1RAPL1|32.333333333333336
ATP1A3|31.35
PDE3B|17.76923076923077
BCAS3|34.125
EIF5AL1|160.4258064516129
FRMD4B|4.666666666666667
HMGN2|162.52631578947367
RPS20|143.95145631067962
ALCAM|47.27272727272727
SEPTIN5|30.5
HACD2|15.2
RPS10-NUDT3|161.0375
GAGE12C|171.9923076923077
KCNQ1|152.5040650406504
CNTN5|19.555555555555557
SPDYE2|1.5
SRRM2|59.6
CALCOCO1|21.6
CCDC186|3.3333333333333335
CERS6|2.5
KCND2|152.91803278688525
TMOD2|55.5
ZSWIM5|0.5
RUBCNL|8.5
RPS28|151.65573770491804
ARHGAP42|26.333333333333332
TCF12|39.0
MAML2|32.25
CEBPD|43.48
PUM3|150.9142857142857
FUS|80.44927536231884
EEF1B2|163.0891719745223
AGBL4|4.666666666666667
RPS15|150.3189189189189
CALM1|49.36923076923077
ISLR|18.0
VOPP1|42.0
FARS2|166.7037037037037
CYP51A1|76.125
PHYHIP|5.0
CBX6|18.8
CHCHD3|30.142857142857142
SMAD2|55.875
SFPQ|69.21428571428571
RPS21|156.98830409356725
FMNL2|69.66666666666667
CNBP|138.29166666666666
AGO2|78.38709677419355
MAP2K5|50.714285714285715
SYT17|1.0
TGFBR2|68.06451612903226
LSAMP|21.0
GNAS|38.2
GRIN1|45.6
MAML3|34.72727272727273
TBC1D24|21.75
NPC2|39.0
SLC1A3|47.483870967741936
SEC14L2|45.75
CPQ|11.0
THY1|62.13636363636363
TANC1|36.2
ARHGAP17|22.5
CARNMT1|10.333333333333334
C20orf194|0.5
KIF1A|31.346153846153847
SBF2|9.333333333333334
GAGE13|171.13533834586465
UNC5D|10.642857142857142
GLCCI1|3.0
HNRNPH1|90.58730158730158
PRKD1|41.1
LUC7L|45.95454545454545
MSN|50.69444444444444
RPL18|149.57068062827224
ADGRB3|57.09090909090909
CACNA2D3|36.0
RPL37A|153.2290502793296
NKTR|48.42857142857143
ITPR2|34.61538461538461
HNRNPDL|69.3061224489796
UBE2E2|71.28571428571429
FXYD6|10.0
TNK2|45.833333333333336
B3GNT2|5.166666666666667
KIF26B|23.5
PLA2G4A|49.625
PRIM2|92.0
RPLP1|160.78048780487805
RFX3|41.6
ADGRA1|9.125
NF1|45.84615384615385
SOD2|111.8452380952381
